ID,int_rate
1899,11.6205
1900,10.6929
1901,13.1088
1902,8.3278
1903,8.6486
1904,12.4123
1905,11.493
1906,15.2783
1907,14.7292
1908,11.04
1909,8.8861
1910,12.568
1911,10.3378
1912,19.4094
1913,15.9776
1914,13.0843
1915,11.9082
1916,10.8973
1917,7.4638
1918,14.5887
1919,12.0603
1920,10.2796
1921,8.6099
1922,8.0483
1923,10.4933
1924,13.0472
1925,10.516
1926,12.221
1927,6.5497
1928,12.1871
1929,7.5551
1930,8.2389
1931,11.2613
1932,7.2599
1933,16.6841
1934,13.8411
1935,15.7322
1936,13.9395
1937,14.4511
1938,15.0981
1939,11.2136
1940,14.3233
1941,10.9234
1942,9.7271
1943,10.2701
1944,10.4018
1945,6.1877
1946,12.8303
1947,12.1946
1948,9.3357
1949,6.1539
1950,8.3529
1951,13.4904
1952,9.8136
1953,13.3426
1954,8.4983
1955,8.1138
1956,9.717
1957,9.7414
1958,11.1195
1959,11.4116
1960,7.5782
1961,9.5566
1962,11.4761
1963,19.1101
1964,7.5306
1965,12.3136
1966,9.921
1967,14.2774
1968,11.4874
1969,6.3357
1970,7.7772
1971,12.0703
1972,15.2789
1973,13.9238
1974,12.4168
1975,11.0454
1976,10.7104
1977,11.4148
1978,12.3782
1979,10.7673
1980,13.7512
1981,11.7664
1982,13.2707
1983,8.8498
1984,13.7013
1985,7.3356
1986,7.0945
1987,11.8421
1988,8.0348
1989,10.8831
1990,13.0682
1991,8.2307
1992,11.396
1993,11.4783
1994,8.7177
1995,16.6435
1996,10.7149
1997,11.2573
1998,9.9038
1999,12.5952
2000,14.3749
2001,17.0871
2002,9.5194
2003,10.7805
2004,14.2388
2005,7.5628
2006,9.5712
2007,10.1587
2008,17.4103
2009,18.7985
2010,10.0472
2011,18.1967
2012,9.1796
2013,11.8619
2014,7.7871
2015,12.5155
2016,16.3129
2017,6.6768
2018,12.5638
2019,8.7033
2020,10.3862
2021,6.6082
2022,9.809
2023,17.5539
2024,12.2229
2025,11.6683
2026,12.9856
2027,12.8911
2028,15.2584
2029,12.6532
2030,9.9769
2031,12.2095
2032,13.7908
2033,9.3363
2034,16.8556
2035,15.1806
2036,10.5179
2037,16.6463
2038,8.3166
2039,14.9315
2040,12.878
2041,11.559
2042,14.1787
2043,14.8598
2044,15.9254
2045,11.8037
2046,7.3681
2047,9.068
2048,7.7248
2049,11.6902
2050,11.0473
2051,16.8591
2052,15.4124
2053,17.4632
2054,14.9279
2055,20.2186
2056,15.9154
2057,15.5599
2058,6.6779
2059,18.0939
2060,6.1041
2061,10.7947
2062,12.7028
2063,13.3724
2064,10.6272
2065,6.2936
2066,13.4795
2067,11.2399
2068,19.3857
2069,8.8332
2070,10.7709
2071,8.719
2072,10.937
2073,14.8388
2074,16.1891
2075,6.0844
2076,11.3178
2077,14.1987
2078,17.0771
2079,16.9899
2080,17.7041
2081,13.9733
2082,13.7574
2083,15.1071
2084,9.3266
2085,12.0618
2086,13.0627
2087,8.931
2088,8.3053
2089,15.1511
2090,7.2643
2091,12.3976
2092,12.167
2093,12.6585
2094,9.2376
2095,12.3809
2096,14.9098
2097,17.44
2098,16.2586
2099,6.0
2100,19.3462
2101,13.6849
2102,10.8929
2103,13.8153
2104,11.4789
2105,13.2632
2106,14.689
2107,20.0192
2108,16.836
2109,18.4404
2110,9.3237
2111,8.5553
2112,15.1537
2113,14.0804
2114,12.8278
2115,10.1091
2116,8.2386
2117,16.9734
2118,12.0342
2119,6.6985
2120,12.2219
2121,8.0931
2122,14.1209
2123,17.623
2124,16.1575
2125,17.5725
2126,14.5482
2127,6.3682
2128,13.7555
2129,12.6892
2130,8.5153
2131,8.0212
2132,12.6255
2133,13.7584
2134,6.3125
2135,6.5788
2136,11.471
2137,6.0
2138,8.8368
2139,9.3614
2140,14.5177
2141,13.5891
2142,6.8118
2143,12.852
2144,14.3761
2145,10.9166
2146,10.3595
2147,15.0568
2148,12.1207
2149,7.7513
2150,10.8543
2151,14.4985
2152,6.0
2153,7.7429
2154,6.2296
2155,15.4229
2156,7.1511
2157,13.9225
2158,7.9963
2159,7.8635
2160,12.2418
2161,7.3023
2162,15.3819
2163,7.7555
2164,10.819
2165,14.6037
2166,11.656
2167,8.3488
2168,18.5887
2169,13.3226
2170,10.4978
2171,16.9019
2172,9.2325
2173,12.0319
2174,14.5407
2175,8.8086
2176,9.5814
2177,10.3559
2178,11.509
2179,7.8286
2180,17.0348
2181,8.5778
2182,18.7098
2183,13.3687
2184,12.9154
2185,15.6389
2186,6.5062
2187,15.9608
2188,8.67
2189,8.1754
2190,10.5811
2191,8.873
2192,13.8146
2193,11.0287
2194,12.4845
2195,16.0321
2196,12.9084
2197,7.4889
2198,9.2615
2199,12.3139
2200,6.7489
2201,17.4119
2202,13.6874
2203,11.2986
2204,7.9835
2205,15.7004
2206,11.8996
2207,16.919
2208,9.0133
2209,9.4862
2210,9.0821
2211,7.3236
2212,9.0873
2213,8.3457
2214,12.8286
2215,11.3912
2216,9.1478
2217,12.8065
2218,11.821
2219,15.1478
2220,11.7525
2221,8.9254
2222,8.2444
2223,14.0062
2224,8.6918
2225,6.7143
2226,6.0
2227,15.4131
2228,19.3002
2229,15.8045
2230,7.7059
2231,7.8004
2232,9.7442
2233,17.2522
2234,6.4829
2235,17.0904
2236,7.9863
2237,15.3092
2238,13.1031
2239,7.4832
2240,9.7744
2241,14.821
2242,13.219
2243,10.5611
2244,17.7487
2245,19.4201
2246,8.5581
2247,14.2199
2248,15.8199
2249,19.4546
2250,14.0024
2251,11.7186
2252,14.5992
2253,9.6674
2254,8.6878
2255,14.9234
2256,14.1253
2257,18.5261
2258,8.9173
2259,16.3092
2260,15.3431
2261,8.9909
2262,14.9602
2263,12.8112
2264,17.2247
2265,6.362
2266,16.2156
2267,13.1307
2268,15.6707
2269,11.5118
2270,15.9807
2271,13.5347
2272,9.441
2273,17.9487
2274,16.3131
2275,16.5125
2276,11.848
2277,10.6628
2278,12.7576
2279,14.1115
2280,12.0143
2281,9.3761
2282,11.8159
2283,12.8754
2284,12.5142
2285,8.1836
2286,11.9783
2287,17.9683
2288,11.6002
2289,12.8921
2290,13.6122
2291,7.3856
2292,10.5825
2293,11.4941
2294,10.623
2295,10.4453
2296,12.3682
2297,13.6572
2298,14.5612
2299,9.1139
2300,13.3144
2301,7.022
2302,12.3556
2303,12.8935
2304,7.7384
2305,10.4819
2306,12.5482
2307,16.5439
2308,10.3998
2309,8.579
2310,10.9685
2311,14.1026
2312,8.3576
2313,10.5007
2314,14.5321
2315,14.4747
2316,13.1339
2317,13.4956
2318,11.7305
2319,18.7209
2320,13.8535
2321,13.6269
2322,7.9813
2323,12.4
2324,13.4104
2325,13.6522
2326,10.3817
2327,12.6214
2328,14.4078
2329,12.9337
2330,15.0108
2331,11.3795
2332,12.3105
2333,11.8373
2334,11.1872
2335,10.2039
2336,14.5684
2337,14.3755
2338,15.1736
2339,13.6324
2340,9.2141
2341,11.4577
2342,10.4549
2343,11.7811
2344,11.8693
2345,13.1045
2346,8.8879
2347,10.8517
2348,8.7196
2349,14.4756
2350,13.9799
2351,10.754
2352,10.2783
2353,16.7091
2354,14.7256
2355,15.6576
2356,13.5137
2357,9.3682
2358,14.0958
2359,8.7831
2360,8.7847
2361,9.102
2362,7.4844
2363,12.5042
2364,14.2835
2365,8.1576
2366,14.7793
2367,12.756
2368,9.8638
2369,16.3677
2370,9.8937
2371,10.5095
2372,17.2175
2373,11.7253
2374,11.6886
2375,6.5003
2376,20.3677
2377,11.9197
2378,15.0572
2379,7.1201
2380,7.3606
2381,11.7706
2382,8.2996
2383,13.6545
2384,16.3443
2385,11.2061
2386,12.7511
2387,10.4471
2388,12.3132
2389,13.0011
2390,18.9912
2391,16.5404
2392,7.0391
2393,17.4511
2394,13.2359
2395,9.9474
2396,10.2853
2397,11.3439
2398,18.0663
2399,11.0248
2400,10.4118
2401,9.4788
2402,18.1775
2403,15.3358
2404,6.6598
2405,14.947
2406,21.0282
2407,13.8912
2408,13.1284
2409,6.34
2410,16.8154
2411,7.3802
2412,11.3903
2413,7.5891
2414,8.3017
2415,13.6702
2416,16.0717
2417,13.804
2418,10.4549
2419,12.016
2420,14.3916
2421,15.2378
2422,16.9076
2423,6.6188
2424,7.7748
2425,9.5551
2426,13.05
2427,10.8315
2428,10.8082
2429,15.3289
2430,9.3226
2431,17.3786
2432,13.5855
2433,20.6033
2434,13.4468
2435,8.2474
2436,15.7626
2437,8.562
2438,10.8343
2439,17.3702
2440,10.277
2441,7.1752
2442,11.9985
2443,9.8811
2444,12.8549
2445,13.7046
2446,7.1212
2447,14.7751
2448,6.3361
2449,15.7014
2450,11.0202
2451,15.2017
2452,11.6571
2453,13.1914
2454,10.9202
2455,6.8968
2456,12.3569
2457,13.8065
2458,13.4949
2459,15.5417
2460,15.225
2461,16.1265
2462,11.8711
2463,10.7703
2464,15.4197
2465,9.8748
2466,13.8283
2467,13.6318
2468,9.8411
2469,10.8108
2470,17.0409
2471,7.0441
2472,13.7294
2473,13.9298
2474,10.3263
2475,13.4428
2476,7.3028
2477,11.201
2478,10.4335
2479,12.6686
2480,13.7189
2481,17.3439
2482,10.7701
2483,15.7092
2484,9.3813
2485,17.3534
2486,14.4147
2487,13.0471
2488,13.493
2489,11.8335
2490,8.3367
2491,10.4514
2492,7.9518
2493,7.5747
2494,12.0145
2495,9.6021
2496,12.5846
2497,13.048
2498,9.6195
2499,10.9361
2500,15.2406
2501,13.7463
2502,17.294
2503,13.8956
2504,9.0716
2505,9.8635
2506,12.8877
2507,10.741
2508,11.8376
2509,14.0556
2510,15.6411
2511,9.192
2512,12.4561
2513,8.3346
2514,9.9284
2515,9.4452
2516,18.9733
2517,12.8247
2518,19.8799
2519,17.9965
2520,11.2489
2521,15.0957
2522,14.9055
2523,13.1325
2524,7.5473
2525,8.5631
2526,13.8807
2527,10.0241
2528,15.291
2529,10.335
2530,11.8553
2531,6.6966
2532,12.6063
2533,10.8102
2534,13.4976
2535,12.6569
2536,9.4539
2537,7.6107
2538,11.5111
2539,11.9683
2540,10.9824
2541,10.8952
2542,12.7268
2543,13.2726
2544,8.8954
2545,12.6255
2546,12.9427
2547,7.2122
2548,12.4112
2549,15.4
2550,10.8958
2551,17.2105
2552,12.1416
2553,15.3268
2554,6.8678
2555,9.6778
2556,9.3693
2557,15.8392
2558,10.2796
2559,13.7024
2560,8.918
2561,7.9049
2562,6.287
2563,9.6907
2564,13.8052
2565,6.4023
2566,9.7954
2567,15.4592
2568,10.1457
2569,7.4855
2570,15.1559
2571,15.9566
2572,9.5991
2573,9.0679
2574,12.4828
2575,10.5837
2576,7.1663
2577,13.2366
2578,12.3042
2579,10.3063
2580,7.983
2581,11.5964
2582,12.1173
2583,10.0683
2584,12.0382
2585,19.0206
2586,7.91
2587,15.2999
2588,6.7069
2589,16.0392
2590,10.2792
2591,8.0529
2592,13.6873
2593,13.1996
2594,7.2716
2595,15.3256
2596,12.915
2597,12.0204
2598,12.3638
2599,18.2062
2600,13.6721
2601,9.7357
2602,10.116
2603,11.1482
2604,12.1981
2605,10.5649
2606,12.2098
2607,12.0733
2608,13.2403
2609,10.574
2610,15.3505
2611,11.7571
2612,15.2842
2613,16.7119
2614,15.0052
2615,10.6544
2616,6.3296
2617,12.1007
2618,9.6067
2619,14.5702
2620,16.2293
2621,14.5967
2622,12.3506
2623,14.472
2624,10.269
2625,12.6742
2626,20.5571
2627,15.3813
2628,6.0765
2629,14.6947
2630,9.5992
2631,8.6079
2632,8.5775
2633,12.9061
2634,15.3179
2635,7.9578
2636,15.7457
2637,9.7556
2638,8.2467
2639,6.0
2640,14.0769
2641,13.1276
2642,9.3639
2643,15.1814
2644,10.8755
2645,16.2001
2646,13.7312
2647,13.4677
2648,12.1869
2649,13.6744
2650,8.1725
2651,12.2161
2652,19.6932
2653,8.4774
2654,11.8926
2655,11.7983
2656,8.2083
2657,15.1794
2658,9.2743
2659,8.7571
2660,15.2486
2661,6.4688
2662,11.0966
2663,7.1157
2664,9.9627
2665,11.2536
2666,7.446
2667,16.3037
2668,12.261
2669,12.8934
2670,8.5193
2671,11.5888
2672,16.8259
2673,17.2092
2674,10.317
2675,16.1599
2676,9.8292
2677,13.0165
2678,13.8705
2679,14.6248
2680,13.9174
2681,11.8695
2682,10.5766
2683,15.0989
2684,9.2018
2685,6.8559
2686,12.791
2687,6.8654
2688,10.7163
2689,6.0765
2690,13.7071
2691,7.4636
2692,9.5943
2693,10.6189
2694,12.0075
2695,12.9042
2696,10.5052
2697,17.479
2698,15.076
2699,13.2463
2700,15.0864
2701,18.7988
2702,12.2234
2703,10.2866
2704,10.1277
2705,11.3655
2706,7.5
2707,13.3349
2708,7.7935
2709,14.2161
2710,10.3117
2711,12.1951
2712,9.8055
2713,7.3135
2714,16.6916
2715,10.5126
2716,11.191
2717,8.8221
2718,10.9358
2719,9.8181
2720,10.0663
2721,13.7897
2722,14.3414
2723,17.8718
2724,16.9405
2725,13.4503
2726,15.5512
2727,6.0329
2728,13.6081
2729,16.6193
2730,10.1721
2731,17.5406
2732,12.9361
2733,14.6647
2734,11.7851
2735,14.2325
2736,9.9504
2737,16.4354
2738,9.0575
2739,9.3854
2740,10.0113
2741,7.212
2742,15.5141
2743,7.4767
2744,8.4669
2745,12.9887
2746,12.3982
2747,6.6412
2748,7.0914
2749,12.9558
2750,13.1605
2751,15.9627
2752,11.6408
2753,8.596
2754,13.2094
2755,11.9299
2756,12.0233
2757,8.3558
2758,6.9983
2759,6.7154
2760,14.7539
2761,18.1186
2762,8.3563
2763,12.2945
2764,7.789
2765,15.2148
2766,9.1018
2767,9.0365
2768,16.6006
2769,19.0754
2770,12.4079
2771,6.0
2772,13.1482
2773,13.2188
2774,6.2765
2775,14.1553
2776,15.012
2777,15.2689
2778,9.4358
2779,11.9159
2780,7.6605
2781,7.7071
2782,15.7401
2783,13.0829
2784,9.4036
2785,13.4806
2786,16.3354
2787,9.4203
2788,14.1242
2789,13.9635
2790,7.392
2791,20.2387
2792,9.6322
2793,9.8499
2794,18.2074
2795,7.4087
2796,12.9334
2797,11.1612
2798,10.2243
2799,6.1017
2800,14.4547
2801,12.1059
2802,10.897
2803,11.6849
2804,7.3396
2805,15.6208
2806,13.1134
2807,11.0472
2808,16.8786
2809,9.1311
2810,9.067
2811,9.8209
2812,18.6955
2813,18.0457
2814,8.0382
2815,15.0334
2816,16.1969
2817,12.8072
2818,15.2983
2819,10.03
2820,8.9731
2821,12.5354
2822,13.9281
2823,11.2532
2824,10.1406
2825,10.3449
2826,11.9888
2827,10.0043
2828,11.8917
2829,11.2637
2830,15.6905
2831,10.5355
2832,13.2551
2833,13.2762
2834,14.6527
2835,9.7953
2836,14.4046
2837,7.2259
2838,12.9069
2839,6.2806
2840,10.7307
2841,15.7377
2842,14.6047
2843,18.2248
2844,10.2345
2845,16.2887
2846,19.4266
2847,12.2005
2848,7.3518
2849,6.617
2850,15.0037
2851,7.8918
2852,12.1754
2853,14.8345
2854,12.6351
2855,15.075
2856,7.3521
2857,12.0542
2858,13.5582
2859,7.5248
2860,17.1934
2861,16.5905
2862,14.3394
2863,12.7332
2864,12.488
2865,6.4486
2866,12.8697
2867,11.5101
2868,12.6807
2869,9.5815
2870,9.0413
2871,11.6881
2872,12.2199
2873,9.2396
2874,13.8618
2875,7.2933
2876,11.3948
2877,8.8824
2878,8.0026
2879,14.4281
2880,9.6138
2881,18.6618
2882,18.6037
2883,16.6427
2884,10.7922
2885,14.0605
2886,20.1255
2887,14.2656
2888,11.8713
2889,20.5831
2890,13.1008
2891,11.3227
2892,8.0058
2893,10.0203
2894,19.7294
2895,8.3434
2896,13.9071
2897,13.6551
2898,16.3247
2899,12.7641
2900,11.2468
2901,9.8322
2902,13.6719
2903,10.3149
2904,15.5442
2905,11.435
2906,10.4641
2907,10.9739
2908,12.2984
2909,18.5808
2910,6.7227
2911,19.6277
2912,7.5615
2913,13.5894
2914,15.3847
2915,12.4566
2916,10.2422
2917,14.7206
2918,9.2929
2919,12.4752
2920,11.4859
2921,10.6198
2922,17.6608
2923,9.0148
2924,15.744
2925,7.7147
2926,9.0678
2927,13.3741
2928,15.9642
2929,12.4374
2930,9.3167
2931,14.2543
2932,13.4058
2933,10.5998
2934,12.8931
2935,7.205
2936,12.54
2937,10.9532
2938,13.6279
2939,20.0295
2940,15.235
2941,11.1102
2942,15.345
2943,17.9908
2944,11.2037
2945,7.5269
2946,11.4256
2947,11.7041
2948,16.9991
2949,7.5368
2950,10.0058
2951,17.6077
2952,13.5789
2953,6.5576
2954,7.1981
2955,11.2468
2956,7.9392
2957,10.8008
2958,7.588
2959,14.5021
2960,15.7214
2961,14.1824
2962,13.7394
2963,7.4926
2964,8.4834
2965,12.5859
2966,11.7996
2967,14.5051
2968,6.0
2969,8.8081
2970,11.5346
2971,10.4581
2972,7.7968
2973,11.1532
2974,11.2093
2975,8.6179
2976,12.6759
2977,9.193
2978,11.4855
2979,7.9849
2980,15.2873
2981,12.5355
2982,13.6288
2983,6.0
2984,11.715
2985,7.9775
2986,16.5837
2987,11.8133
2988,14.306
2989,15.774
2990,6.5139
2991,16.8795
2992,15.6684
2993,13.8223
2994,8.5822
2995,12.8353
2996,6.3407
2997,10.4548
2998,11.1053
2999,6.0
3000,11.6852
3001,11.7094
3002,9.215
3003,6.0527
3004,11.1067
3005,11.5403
3006,12.0778
3007,18.3591
3008,6.4163
3009,9.8925
3010,15.4734
3011,11.8355
3012,19.0421
3013,10.1222
3014,7.595
3015,7.3603
3016,14.4844
3017,11.2273
3018,18.6098
3019,7.5994
3020,6.9158
3021,8.1363
3022,8.9672
3023,10.2116
3024,15.3763
3025,8.2173
3026,6.8326
3027,11.1548
3028,13.1688
3029,10.1914
3030,16.6609
3031,17.4016
3032,9.6989
3033,7.264
3034,10.9972
3035,8.3786
3036,6.2259
3037,12.2187
3038,18.8783
3039,13.2626
3040,8.1681
3041,14.4314
3042,8.3843
3043,10.929
3044,9.3395
3045,7.1451
3046,8.6873
3047,14.7726
3048,10.1843
3049,7.1644
3050,17.0297
3051,10.7774
3052,9.8086
3053,14.9954
3054,8.7874
3055,11.9007
3056,16.4168
3057,15.2764
3058,12.1675
3059,7.3787
3060,14.4977
3061,14.7512
3062,9.3786
3063,10.816
3064,11.1398
3065,8.9405
3066,11.0675
3067,14.346
3068,9.103
3069,13.6626
3070,11.7649
3071,14.7758
3072,16.2652
3073,13.5473
3074,11.6068
3075,9.6221
3076,13.8661
3077,17.6317
3078,13.0429
3079,12.127
3080,14.5872
3081,6.6948
3082,18.5617
3083,11.9183
3084,11.0155
3085,14.8069
3086,13.5133
3087,12.9933
3088,14.6842
3089,9.5627
3090,16.2625
3091,20.9134
3092,12.7071
3093,16.8572
3094,17.5168
3095,12.1518
3096,15.245
3097,9.3574
3098,18.144
3099,12.6476
3100,11.7189
3101,7.6599
3102,13.9536
3103,11.0012
3104,12.4346
3105,15.6262
3106,19.0813
3107,11.0728
3108,10.9489
3109,11.152
3110,14.0392
3111,14.3913
3112,17.8429
3113,14.9774
3114,12.5905
3115,8.2867
3116,8.523
3117,9.853
3118,22.0644
3119,15.8442
3120,10.4987
3121,11.7998
3122,8.0219
3123,15.0174
3124,11.9659
3125,14.9741
3126,12.2139
3127,16.2513
3128,13.0796
3129,7.9495
3130,18.9085
3131,14.5687
3132,14.4613
3133,19.5614
3134,11.2831
3135,10.0964
3136,17.9836
3137,9.5236
3138,7.2047
3139,13.9415
3140,12.1044
3141,15.4148
3142,13.2874
3143,16.9249
3144,14.9923
3145,12.7746
3146,11.1458
3147,21.1439
3148,6.6839
3149,8.3121
3150,14.4773
3151,8.9947
3152,15.3898
3153,6.0878
3154,19.835
3155,9.1973
3156,9.4048
3157,14.1418
3158,8.2482
3159,11.5804
3160,14.5375
3161,13.2417
3162,10.3857
3163,9.4841
3164,6.0
3165,13.5862
3166,16.3348
3167,10.1661
3168,18.0291
3169,12.0029
3170,12.3821
3171,17.6824
3172,14.1339
3173,14.918
3174,12.9571
3175,14.0368
3176,8.7898
3177,15.0277
3178,13.7327
3179,13.273
3180,13.9062
3181,15.007
3182,8.2595
3183,10.4802
3184,9.2074
3185,16.4822
3186,6.2873
3187,14.4182
3188,8.9094
3189,12.3106
3190,11.4233
3191,6.0
3192,17.8852
3193,10.0413
3194,10.8933
3195,11.0161
3196,11.2976
3197,10.3706
3198,14.669
3199,15.082
3200,9.2768
3201,14.5925
3202,14.2772
3203,8.4771
3204,19.1536
3205,15.7155
3206,17.0268
3207,8.8459
3208,11.5292
3209,11.6252
3210,9.4909
3211,7.2753
3212,14.231
3213,10.8648
3214,14.648
3215,7.8767
3216,11.3885
3217,14.8926
3218,6.9253
3219,15.4248
3220,13.3425
3221,10.0716
3222,12.3153
3223,11.4685
3224,10.8368
3225,13.0268
3226,7.9728
3227,16.8176
3228,9.7783
3229,13.4089
3230,15.153
3231,6.0
3232,14.7365
3233,11.7426
3234,15.9407
3235,8.797
3236,15.6212
3237,13.3717
3238,10.8584
3239,15.521
3240,8.0672
3241,17.9123
3242,8.834
3243,7.3966
3244,9.5568
3245,15.6326
3246,9.7079
3247,13.4884
3248,10.4409
3249,14.3052
3250,10.9989
3251,10.2178
3252,11.5823
3253,6.0
3254,14.1002
3255,13.3262
3256,7.0361
3257,18.0678
3258,12.9038
3259,7.7357
3260,13.6542
3261,8.0668
3262,11.5504
3263,11.4442
3264,14.5377
3265,16.0477
3266,19.3076
3267,17.6636
3268,6.1989
3269,17.322
3270,7.8889
3271,14.6962
3272,7.8837
3273,7.1677
3274,14.4023
3275,6.6126
3276,11.7167
3277,9.5161
3278,10.2549
3279,12.1561
3280,10.0465
3281,15.024
3282,11.6876
3283,13.5367
3284,13.5251
3285,11.0448
3286,7.2241
3287,16.4309
3288,16.0443
3289,9.3599
3290,13.3609
3291,7.6877
3292,16.8174
3293,7.6162
3294,15.3073
3295,8.2172
3296,11.3995
3297,6.8803
3298,15.274
3299,10.9768
3300,12.396
3301,8.3421
3302,10.4614
3303,12.8043
3304,7.5576
3305,7.8499
3306,10.5476
3307,11.5779
3308,13.0936
3309,13.8063
3310,11.5465
3311,9.8547
3312,11.6985
3313,14.264
3314,13.9044
3315,11.966
3316,14.3085
3317,11.2737
3318,9.9425
3319,13.4032
3320,9.4362
3321,18.1757
3322,17.5327
3323,8.953
3324,10.5788
3325,13.7738
3326,8.2946
3327,17.4589
3328,16.2819
3329,15.0645
3330,15.1776
3331,14.3977
3332,12.4467
3333,13.7886
3334,15.6209
3335,13.3259
3336,10.7951
3337,9.9008
3338,10.5744
3339,10.0019
3340,17.6813
3341,7.9377
3342,10.4994
3343,10.5911
3344,9.0533
3345,16.3315
3346,6.3063
3347,15.0779
3348,8.4705
3349,10.8122
3350,9.8889
3351,10.1915
3352,10.1539
3353,17.06
3354,10.683
3355,13.1396
3356,15.0743
3357,13.341
3358,8.4989
3359,11.5911
3360,16.6656
3361,8.8999
3362,7.1922
3363,14.5026
3364,16.3781
3365,19.6468
3366,15.0966
3367,13.6161
3368,15.1302
3369,7.2324
3370,15.2111
3371,15.0873
3372,14.7293
3373,9.1492
3374,13.9745
3375,15.3146
3376,11.9389
3377,14.0356
3378,9.849
3379,20.6964
3380,10.3161
3381,12.6873
3382,10.7855
3383,7.8652
3384,14.7006
3385,16.3503
3386,7.5907
3387,13.2828
3388,10.8205
3389,10.9594
3390,9.0229
3391,10.4361
3392,9.4974
3393,7.753
3394,7.5102
3395,12.458
3396,6.0115
3397,13.3342
3398,13.0893
3399,10.5619
3400,15.0572
3401,7.576
3402,11.2334
3403,14.3521
3404,13.6382
3405,8.4951
3406,12.2402
3407,8.126
3408,11.3503
3409,7.3169
3410,11.1999
3411,6.83
3412,11.2613
3413,6.0
3414,10.7194
3415,18.2445
3416,11.4282
3417,18.5501
3418,10.5018
3419,10.7726
3420,9.5858
3421,12.7494
3422,11.3502
3423,15.6629
3424,13.2154
3425,14.0229
3426,9.2824
3427,14.9075
3428,12.1999
3429,7.9306
3430,8.2727
3431,9.8173
3432,7.2253
3433,11.0612
3434,12.489
3435,15.6383
3436,9.3522
3437,14.4959
3438,7.5683
3439,10.7902
3440,13.3481
3441,15.032
3442,13.457
3443,18.9561
3444,8.3478
3445,12.0645
3446,15.2637
3447,14.3746
3448,8.6994
3449,14.6318
3450,13.8323
3451,17.1674
3452,8.3454
3453,8.6581
3454,13.1781
3455,8.879
3456,7.4096
3457,16.2136
3458,15.8811
3459,7.8233
3460,13.3872
3461,18.2744
3462,11.8
3463,7.5687
3464,9.0164
3465,12.7101
3466,7.333
3467,10.5726
3468,11.5883
3469,9.8257
3470,14.8968
3471,12.7514
3472,11.4327
3473,15.0094
3474,14.4427
3475,10.8771
3476,6.336
3477,12.3378
3478,8.2972
3479,12.8573
3480,18.8102
3481,14.1345
3482,17.0397
3483,6.0
3484,7.7371
3485,8.7
3486,6.0
3487,10.6028
3488,8.7962
3489,7.5754
3490,17.7767
3491,6.7541
3492,13.2479
3493,7.4585
3494,13.7499
3495,11.2473
3496,11.2295
3497,6.6499
3498,9.2128
3499,15.7451
3500,13.9522
3501,14.5486
3502,11.5923
3503,10.2548
3504,11.9989
3505,11.7631
3506,13.3086
3507,7.5053
3508,9.6138
3509,10.5774
3510,19.5002
3511,11.268
3512,10.7713
3513,14.0228
3514,12.0573
3515,13.476
3516,14.0682
3517,7.5854
3518,13.2483
3519,9.4998
3520,11.2728
3521,15.9135
3522,14.2631
3523,12.3189
3524,16.9371
3525,10.5819
3526,14.5288
3527,8.1126
3528,13.0995
3529,16.2123
3530,10.677
3531,16.0394
3532,16.6821
3533,16.5942
3534,13.7291
3535,12.8988
3536,16.5963
3537,8.2193
3538,14.1484
3539,9.5583
3540,9.534
3541,11.232
3542,12.8862
3543,15.7819
3544,14.9815
3545,11.9002
3546,13.2999
3547,17.6229
3548,18.2844
3549,9.7806
3550,8.2089
3551,8.2766
3552,6.6749
3553,10.2973
3554,7.4343
3555,7.1252
3556,9.8159
3557,8.8651
3558,7.6311
3559,14.1337
3560,7.7578
3561,11.037
3562,13.9537
3563,8.2236
3564,15.8174
3565,15.3176
3566,13.3958
3567,11.3306
3568,17.5225
3569,17.2478
3570,9.5038
3571,10.4564
3572,12.9318
3573,16.6113
3574,9.6931
3575,10.5919
3576,6.7548
3577,12.3206
3578,7.5199
3579,14.6504
3580,13.2774
3581,11.595
3582,11.3946
3583,18.775
3584,14.0329
3585,12.8415
3586,7.1259
3587,8.9987
3588,10.0046
3589,12.2892
3590,11.2088
3591,12.7666
3592,7.0535
3593,9.951
3594,13.7535
3595,10.7181
3596,15.852
3597,10.9367
3598,12.3804
3599,16.8996
3600,8.9607
3601,10.1401
3602,9.1363
3603,6.8105
3604,9.781
3605,8.082
3606,13.6035
3607,11.8072
3608,14.7592
3609,10.4466
3610,10.4735
3611,15.6409
3612,9.5215
3613,10.5203
3614,13.2418
3615,13.0818
3616,13.1687
3617,17.1555
3618,11.9344
3619,14.7572
3620,12.6449
3621,14.9741
3622,6.0
3623,12.1209
3624,10.4691
3625,10.9888
3626,12.6287
3627,7.2779
3628,15.7968
3629,14.3787
3630,8.4795
3631,12.1543
3632,17.0422
3633,13.5837
3634,13.7384
3635,10.5281
3636,15.505
3637,15.066
3638,9.7332
3639,13.8258
3640,9.2061
3641,15.9404
3642,7.3375
3643,14.329
3644,17.1176
3645,7.923
3646,7.4315
3647,11.6615
3648,10.0303
3649,9.3373
3650,10.5077
3651,8.1806
3652,18.1734
3653,9.8418
3654,8.2928
3655,9.9256
3656,11.5921
3657,11.2512
3658,16.872
3659,16.8603
3660,11.5181
3661,7.4086
3662,12.8039
3663,7.2999
3664,18.668
3665,9.5214
3666,16.7028
3667,18.0995
3668,6.0
3669,7.3235
